37.288636400 127.107191800
37.288636600 127.107191800
37.288636900 127.107191900
37.288637200 127.107192100
37.288637800 127.107192300
37.288638500 127.107192700
37.288639300 127.107193000
37.288640200 127.107193500
37.288641200 127.107194100
37.288642300 127.107194700
37.288643400 127.107195400
37.288644500 127.107196000
37.288645700 127.107196700
37.288646700 127.107197200
37.288647700 127.107198000
37.288648700 127.107198500
37.288649700 127.107199100
37.288650700 127.107199600
37.288651700 127.107200100
37.288652700 127.107200600
37.288653800 127.107201100
37.288654900 127.107201500
37.288656000 127.107202000
37.288657100 127.107202300
37.288658100 127.107202900
37.288659200 127.107203300
37.288660200 127.107203900
37.288661200 127.107204400
37.288662300 127.107205000
37.288663500 127.107205600
37.288664600 127.107206300
37.288665700 127.107207000
37.288666700 127.107207600
37.288667700 127.107208300
37.288668800 127.107208800
37.288669900 127.107209500
37.288671000 127.107210100
37.288672100 127.107210500
37.288673200 127.107211100
37.288674200 127.107211500
37.288675400 127.107212000
37.288676600 127.107212500
37.288677500 127.107212900
37.288678700 127.107213400
37.288679600 127.107214000
37.288680600 127.107214500
37.288681700 127.107214900
37.288682800 127.107215300
37.288683900 127.107215600
37.288685000 127.107216000
37.288686100 127.107216400
37.288687300 127.107216600
37.288688400 127.107216900
37.288689500 127.107217300
37.288690700 127.107217600
37.288691900 127.107217900
37.288693000 127.107218400
37.288694100 127.107218800
37.288695200 127.107219100
37.288696400 127.107219400
37.288697500 127.107219600
37.288698700 127.107219800
37.288699800 127.107219900
37.288700900 127.107220100
37.288702000 127.107220100
37.288703200 127.107220200
37.288704500 127.107220200
37.288705600 127.107220400
37.288706800 127.107220400
37.288708100 127.107220600
37.288709200 127.107220600
37.288710500 127.107220600
37.288711700 127.107220500
37.288712900 127.107220600
37.288714000 127.107220400
37.288715300 127.107220200
37.288716400 127.107220000
37.288717600 127.107219700
37.288718800 127.107219500
37.288719900 127.107219000
37.288721100 127.107218600
37.288722100 127.107218000
37.288723300 127.107217500
37.288724300 127.107216900
37.288725300 127.107216400
37.288726500 127.107215700
37.288727500 127.107215000
37.288728500 127.107214200
37.288729500 127.107213500
37.288730500 127.107212700
37.288731500 127.107211800
37.288732300 127.107211000
37.288733200 127.107210100
37.288734000 127.107209200
37.288734800 127.107208300
37.288735700 127.107207300
37.288736600 127.107206300
37.288737300 127.107205200
37.288738100 127.107204100
37.288738900 127.107203000
37.288739600 127.107201900
37.288740200 127.107200600
37.288741000 127.107199500
37.288741600 127.107198300
37.288742300 127.107197000
37.288742800 127.107195800
37.288743500 127.107194600
37.288744000 127.107193400
37.288744700 127.107192200
37.288745100 127.107190900
37.288745700 127.107189600
37.288746200 127.107188400
37.288746800 127.107187100
37.288747400 127.107185900
37.288748000 127.107184600
37.288748500 127.107183300
37.288748900 127.107181800
37.288749400 127.107180300
37.288749900 127.107178800
37.288750400 127.107177300
37.288750900 127.107175700
37.288751400 127.107174100
37.288751900 127.107172600
37.288752500 127.107171100
37.288753000 127.107169700
37.288753600 127.107168200
37.288754200 127.107166800
37.288754800 127.107165100
37.288755400 127.107163600
37.288756100 127.107162000
37.288756800 127.107160500
37.288757400 127.107158900
37.288757900 127.107157300
37.288758400 127.107155600
37.288758800 127.107154000
37.288759300 127.107152400
37.288759700 127.107150800
37.288760100 127.107149100
37.288760700 127.107147600
37.288761100 127.107145800
37.288761700 127.107144300
37.288762300 127.107142900
37.288762700 127.107141100
37.288763300 127.107139600
37.288763700 127.107138100
37.288764200 127.107136300
37.288764800 127.107134600
37.288765200 127.107132800
37.288765700 127.107130900
37.288766200 127.107129100
37.288766700 127.107127200
37.288767200 127.107125300
37.288767800 127.107123600
37.288768400 127.107121800
37.288768900 127.107120000
37.288769400 127.107118100
37.288769900 127.107116400
37.288770400 127.107114600
37.288770800 127.107112800
37.288771300 127.107111100
37.288771800 127.107109300
37.288772200 127.107107400
37.288772800 127.107105700
37.288773400 127.107104000
37.288774000 127.107102200
37.288774500 127.107100500
37.288775100 127.107098800
37.288775700 127.107097000
37.288776400 127.107095200
37.288777100 127.107093500
37.288777800 127.107091800
37.288778400 127.107090100
37.288779000 127.107088400
37.288779600 127.107086600
37.288780200 127.107084900
37.288780800 127.107083100
37.288781200 127.107081300
37.288782000 127.107079600
37.288782400 127.107077800
37.288782800 127.107075900
37.288783400 127.107074300
37.288784000 127.107072500
37.288784500 127.107070600
37.288785100 127.107068800
37.288785900 127.107067100
37.288786400 127.107065300
37.288787000 127.107063600
37.288787700 127.107061900
37.288788300 127.107060200
37.288788900 127.107058400
37.288789400 127.107056700
37.288789900 127.107054900
37.288790200 127.107053200
37.288790600 127.107051300
37.288791000 127.107049600
37.288791300 127.107047900
37.288791700 127.107046000
37.288792200 127.107044400
37.288792700 127.107042500
37.288793100 127.107040800
37.288793700 127.107039000
37.288794300 127.107037200
37.288794700 127.107035500
37.288795400 127.107033600
37.288796000 127.107031900
37.288796500 127.107030000
37.288797000 127.107028100
37.288797600 127.107026500
37.288798000 127.107024500
37.288798400 127.107022800
37.288799100 127.107021000
37.288799700 127.107019300
37.288800200 127.107017500
37.288800700 127.107015800
37.288801400 127.107014100
37.288801900 127.107012400
37.288802300 127.107010500
37.288802800 127.107008800
37.288803300 127.107007000
37.288803700 127.107005200
37.288804300 127.107003400
37.288804900 127.107001700
37.288805400 127.106999800
37.288806100 127.106998100
37.288806700 127.106996300
37.288807200 127.106994400
37.288808000 127.106992600
37.288808900 127.106990800
37.288809500 127.106988900
37.288810200 127.106987000
